A,0.7446572503451522,1.0,0.920207265951449,0.7946139691805866,0.7881233618426268,0.5781539609318639,0.635087612451541,0.7491568793317549,0.7743087664397895,0.3743948361741869,0.4673604490314468,0.5954095544570196,0.6047590025046203,0.1888558949931328,0.29386634471869033,0.44238813509455355,0.47423751932874564,0.0,0.05957485491965556,0.19935443221068008,0.24882885602038088,1.0,0.6865330697303816,0.3751090571677402,0.16139204933516021,0.0,0.23496980199854287,0.10895173482878548,0.29302333369873074,0.4449952624961645,0.30168526756469666,0.19750669770322155,0.4164995374131012,0.5742386464646871,0.3861085006990357,0.2792041799808019,0.4743908884877959,0.6221628662495141,0.49289994618270067,0.3639294473966521,0.4471681107616148,0.5247109161360265,0.523134173017158,0.5290340755019934,0.5812187908153637,0.49951940304945125,0.4711302198934918,1.0,0.5117336529525799,0.19996332714535991,0.10571384164051952,0.8268985425591509,0.29031882302138656,0.10325953346848406,0.12640506973778784,0.5627389895088403,0.009784561716213213,0.08198060149625579,0.3184604441707887,0.29316171649550316,0.0,0.14044628132521433,0.3586282625411075
A,0.7773335957236481,1.0,0.9270731885915132,0.8188696774429759,0.8244819316808846,0.5710467542928276,0.6652976604547285,0.7466284370080182,0.761292241789624,0.3787797935049244,0.4945854538132025,0.5929246146523633,0.6167434005784791,0.19471680152308424,0.31084144912678946,0.4344286603448907,0.47835646029363305,0.0,0.021428898326804086,0.14903480027825577,0.22232316113206166,1.0,0.695410806691719,0.3821448473208786,0.16627097780920747,0.0,0.24670315106127866,0.1262890190520756,0.3217564438592311,0.4934401135041701,0.30809249900878427,0.20826439479700254,0.43149893829071984,0.6004604727405305,0.3947682947484864,0.2895109119854649,0.4827423199520006,0.6387604747500749,0.5089279591099186,0.37668941279518375,0.43652024743551837,0.4998435426162163,0.5003611982469702,0.44158848050894667,0.48469424343926387,0.40008403207277793,0.372385464886175,1.0,0.4632911586204983,0.10576063294356362,0.0,0.8638837408198525,0.31230610278846205,0.1380665267160683,0.1947154819831398,0.6177265712707026,0.05171113346020242,0.12122853453416604,0.3766333313242575,0.35910583423899406,0.07592000130454787,0.2279362259880531,0.47270064935041534
A,0.7826928019085189,1.0,0.9306264969583207,0.8354733561178878,0.8527541774819529,0.5618247456158852,0.6830086451530731,0.7444573869063937,0.7541318646675155,0.3578671525283945,0.5046342193775906,0.5899995167277682,0.6195459679965385,0.17526206227165952,0.3161521774575635,0.4317761880480002,0.4855991649778485,0.0,0.04033426178811629,0.1636811433046697,0.24163656753864937,1.0,0.7041224247752625,0.3843846324558876,0.16451050446819745,0.0,0.22212781329585823,0.13768427360362478,0.34709441777720085,0.52571053370874,0.2902166455393913,0.22665091873325513,0.45732208424751003,0.6327518989142645,0.3911024176224751,0.30922791527716725,0.5049228682349693,0.6645936039919241,0.5215057305890494,0.4018040627963596,0.46450044073889407,0.5302497017759696,0.6297589853323957,0.5552460813776027,0.5709749883296246,0.4842903253952476,0.44805390877015283,1.0,0.48731917521481677,0.12468649347964547,0.0,0.881504550433895,0.38150274550974494,0.23042969168901983,0.2800469245060979,0.6678515434258587,0.16200990366283383,0.2552553228093636,0.49848878323283574,0.43983241323289385,0.16984001680604496,0.32925314087617885,0.572302471522259
A,0.7649021943204775,1.0,0.9406011692820095,0.8510458102510978,0.8651140130193614,0.5516776112271042,0.7060913031307445,0.770078647498382,0.7722075324013072,0.34860624009328584,0.5373526585207994,0.6228887220806729,0.6481473887283211,0.16937294176590467,0.36036280192633774,0.46471337613687624,0.5068199202292206,0.0,0.11469813160930505,0.23912824481106593,0.30065908065692326,1.0,0.7109932999144758,0.38026340784416846,0.16045448097771312,0.0,0.20769701046945394,0.1308004018226356,0.3431922004600554,0.5209633788936937,0.2709905458865025,0.2214538779119491,0.45720995398616515,0.6299658152130183,0.3697825064474947,0.31007783447130544,0.5113747161982469,0.6669427883869609,0.49802663941395614,0.40869327179352755,0.511393961213,0.5988287085848527,0.6614620582207765,0.555477326108763,0.5829199339977851,0.5294599568539895,0.5257490540588434,1.0,0.5049275259272786,0.1409824940732667,0.0,0.90644394406459,0.4347968820952146,0.3059081182684933,0.36121467548564845,0.7151649334952407,0.2405812172410092,0.3398957519377038,0.5733369852798111,0.5031923758079656,0.23315890877836498,0.3797909113605926,0.6111311057531155
A,0.767961257788183,1.0,0.9463662955733743,0.8608715555819892,0.880789208556593,0.5542730698733165,0.7240883522845036,0.7875234073537389,0.7847884191497836,0.3492602465184096,0.5505990840718252,0.6351570793389889,0.6526902911973932,0.16894612388640473,0.36894315009362944,0.4751909084846814,0.5121619113016741,0.0,0.13341425654279468,0.25971619203131674,0.31086903236387686,1.0,0.7140742863712786,0.3802448440939319,0.16073546540206654,0.0,0.2157150783904342,0.13876031639442327,0.3522435710512766,0.5257216268951923,0.2780885031251198,0.2306803279917752,0.4682440842674256,0.6363193737429953,0.374950386328455,0.31558760749628834,0.519614687979578,0.6716229794196992,0.5001567975312303,0.40914291236834255,0.5228442838885121,0.6174370185474317,0.7145831085531341,0.582720587871012,0.5945232303814385,0.5358595116835977,0.531581209281544,1.0,0.4918933169266639,0.13515209736937314,0.0,0.9155025917592289,0.43344246525269237,0.32038333371095623,0.3865963288403694,0.7322092421412104,0.24983284956866325,0.3711289826198121,0.6184021654020483,0.5266355051802927,0.25192670803960493,0.4138414583140531,0.6568492197088683
A,0.770490254305923,1.0,0.945785864694131,0.8650495833558303,0.8826822705757429,0.5432504544391051,0.7258562352644745,0.7863087846228606,0.7814318881269909,0.33911325882331766,0.5528580170257186,0.6361850512031387,0.654953836185951,0.16200799092921547,0.37143017835610026,0.47879299173910694,0.5191134387992009,0.0,0.1271219156633011,0.2574550510231629,0.31840613357810055,1.0,0.7122013234386593,0.37798752044546496,0.16063916494774633,0.0,0.21676579288985104,0.14457248073542783,0.3556911233930674,0.5267763253131589,0.28179239401025663,0.23775549178063374,0.4737887922871596,0.6412568389881158,0.3828841998721482,0.32421127178969505,0.526618984764302,0.6786884574939811,0.513283282935713,0.41995651831868375,0.5240290721050807,0.61231020376943,0.7142801061735095,0.58604885073259,0.6011313476533776,0.5457050133918131,0.5417713465700897,1.0,0.49907706316667017,0.14025918327865283,0.0,0.9126699060969239,0.4389133424103088,0.32378674812636155,0.38502028223422347,0.7282249054870195,0.2481801818480691,0.3682206186750169,0.6131200033208988,0.5214361688725893,0.238663187270391,0.3955691306914651,0.6357155066329737
A,0.773380434699071,1.0,0.9479558239340822,0.8686942436302169,0.8845950233434766,0.5374867708243387,0.72097006872164,0.7842065455768553,0.7810057744984441,0.3337861731210276,0.5507527915199458,0.634732344560294,0.65365215665514,0.15827541730957106,0.3715041860931922,0.4777910339530382,0.5184340453542028,0.0,0.1228779633692546,0.25439258361449335,0.320681095151962,1.0,0.7181958005316862,0.38253281405807116,0.1639807620836089,0.0,0.21866628937297716,0.15228522184395069,0.3655860767797171,0.536582030575682,0.28743212606122315,0.24546722926751996,0.4813896277180885,0.6494580577814454,0.39223233077464126,0.3347761657799588,0.5359473783617105,0.6883668079938423,0.5255536367433508,0.4328500724688208,0.5310177384447602,0.6151144032542935,0.7594362178760133,0.6016917867894299,0.602300296138171,0.5410985857118346,0.5310809377485923,1.0,0.49904912684919234,0.14099568382515146,0.0,0.9265072407899692,0.44986853158695744,0.3336340320470969,0.3925446045586115,0.7565231099605149,0.27103438901726246,0.3848757400668929,0.624767590585079,0.5623153147331525,0.2689993025489274,0.4148518752075084,0.6474997604600948
A,0.32553627527001566,0.6203177286894171,0.7400328644137787,0.8169805768185748,1.0,0.6079461984692988,0.6213316433771299,0.5888742713318352,0.5784576630845617,0.41410194462048155,0.4399926325151076,0.4253721893384583,0.43543075434957595,0.21214829188581932,0.2462205481396953,0.26910225602659377,0.2958688658530358,0.0,0.042997657222452294,0.0896989809788424,0.1152465318066661,1.0,0.746691071364571,0.3902202840713504,0.11188770504988876,0.0,0.23101947124821529,0.041720031105987904,0.2613844831796788,0.4765409007900688,0.26200160197504685,0.04953603568686972,0.31900690882994975,0.5542846998047124,0.31531186420052526,0.13377175106207945,0.3960722439069521,0.6102733109456904,0.38683363214085376,0.20211490711962052,0.36046872356261916,0.5129114021115732,0.6414828638811817,0.5124999249051038,0.5052101155196645,0.3964888630316521,0.3148629083383792,1.0,0.4665679102908465,0.1112808975974376,0.0,0.8958593622783317,0.2881709570884049,0.08385383845585923,0.14133931352198226,0.6898771091784934,0.10580045626078007,0.160558105268816,0.41602646818426864,0.4668689064444069,0.16532949269049993,0.3022431398836108,0.5274921308453472
A,0.34009290875323017,0.615707801441797,0.7522459711899354,0.8359864688910348,1.0,0.6066062957765862,0.6326507988223795,0.601461557371361,0.5881871560323646,0.41070397288132404,0.44350344452821666,0.4278019358048622,0.4376841502301253,0.20757384534497622,0.24342352112295032,0.27120896059582045,0.30106923284116827,0.0,0.029677371737343108,0.08032390444948123,0.11502192453677947,1.0,0.7581907408604235,0.3858449341864323,0.1245395204549861,0.0,0.23094818931902886,0.038761369266895024,0.2668534867188005,0.4851930459510114,0.26105086279325274,0.05675831017471294,0.34296766410306123,0.5830104052219997,0.31835998190396175,0.13037161507141473,0.41229272496176134,0.6411581464486525,0.39249652082121544,0.20331191968805876,0.34615687541739376,0.48951145005278013,0.7103387765236632,0.5040557322570913,0.4767049948906554,0.35962313862043666,0.2755127598377167,1.0,0.4465345556782642,0.09607077362669757,0.0,0.9213448310036711,0.28350780328507535,0.07007913012528465,0.13663297980352332,0.7341573647065284,0.11647686970559916,0.17157142348779483,0.4419525038930535,0.524935879620412,0.19860296768876554,0.3323954647078876,0.5670517213481402
A,0.3377735689551943,0.6147991969235687,0.751110108135299,0.8347921609957344,1.0,0.6021992148235361,0.6325183925120241,0.5973059662718533,0.5823544719347118,0.4071654810645814,0.441442146625546,0.4195519041459692,0.42612349618857703,0.20461302249222488,0.24306560869784824,0.2657180766927949,0.2938625264770353,0.0,0.03294450626070564,0.07639771128533877,0.10550155206896746,1.0,0.7708790030851297,0.39096538949457593,0.1247352761415136,0.0,0.23386161704712197,0.044447374721117,0.2766331746466903,0.49521021376310415,0.26623306679397735,0.05830457203077555,0.34748101024357547,0.5904838743863358,0.3238550465097451,0.14401811814389096,0.42624597854273055,0.6529309078981612,0.39391535577322995,0.210631761859542,0.3532357030005917,0.4913203583461982,0.709766536195636,0.46483930357273817,0.4404417576776331,0.3325688745158252,0.2646988352290617,1.0,0.43217366089957526,0.08604587316084138,0.0,0.9365915407882186,0.2649235329243015,0.053377683626828855,0.14277102872606146,0.7563480551515901,0.11519132368447328,0.17751064117024598,0.4708691939262534,0.5503301762960396,0.23249191447906714,0.3798866793994165,0.6296057938286369
